station_id,date,day_of_week,hour,is_raining,wait_time_minutes
103746,2025-06-01,6,1,True,1.0
309098,2025-06-01,6,1,True,1.1
309271,2025-06-01,6,1,True,3.0
309272,2025-06-01,6,1,True,1.0
309319,2025-06-01,6,1,True,2.0
472508,2025-06-01,6,1,True,2.7
309273,2025-06-01,6,1,True,3.6
308804,2025-06-01,6,1,True,1.9
308757,2025-06-01,6,1,True,0.4
309293,2025-06-01,6,1,True,2.6
309294,2025-06-01,6,1,True,1.3
308805,2025-06-01,6,1,True,4.1
309295,2025-06-01,6,1,True,0.6
309296,2025-06-01,6,1,True,1.4
103606,2025-06-01,6,1,True,0.1
308806,2025-06-01,6,1,True,3.8
309320,2025-06-01,6,1,True,2.0
308809,2025-06-01,6,1,True,1.9
103613,2025-06-01,6,1,True,4.3
308803,2025-06-01,6,1,True,1.0
103616,2025-06-01,6,1,True,3.7
309189,2025-06-01,6,1,True,2.4
173082,2025-06-01,6,1,True,0.3
309297,2025-06-01,6,1,True,1.1
103612,2025-06-01,6,1,True,3.7
107668,2025-06-01,6,1,True,2.2
308799,2025-06-01,6,1,True,2.8
308800,2025-06-01,6,1,True,3.2
308801,2025-06-01,6,1,True,1.1
308802,2025-06-01,6,1,True,1.6
309274,2025-06-01,6,1,True,2.9
308810,2025-06-01,6,1,True,3.0
103609,2025-06-01,6,1,True,3.8
103611,2025-06-01,6,1,True,2.2
308731,2025-06-01,6,1,True,0.6
309351,2025-06-01,6,1,True,4.1
308891,2025-06-01,6,1,True,0.7
309299,2025-06-01,6,1,True,3.6
308807,2025-06-01,6,1,True,0.0
309285,2025-06-01,6,1,True,0.0
308808,2025-06-01,6,1,True,2.3
309283,2025-06-01,6,1,True,1.6
308734,2025-06-01,6,1,True,1.0
309278,2025-06-01,6,1,True,1.1
309220,2025-06-01,6,1,True,3.0
308758,2025-06-01,6,1,True,1.6
308663,2025-06-01,6,1,True,1.2
309190,2025-06-01,6,1,True,1.9
309300,2025-06-01,6,1,True,1.5
308798,2025-06-01,6,1,True,1.5
308903,2025-06-01,6,1,True,2.8
308923,2025-06-01,6,1,True,6.3
309188,2025-06-01,6,1,True,3.0
309187,2025-06-01,6,1,True,0.0
309298,2025-06-01,6,1,True,3.3
309281,2025-06-01,6,1,True,0.7
308922,2025-06-01,6,1,True,1.3
103607,2025-06-01,6,1,True,0.0
309309,2025-06-01,6,1,True,0.6
309328,2025-06-01,6,1,True,4.1
309277,2025-06-01,6,1,True,5.6
308889,2025-06-01,6,1,True,3.1
308901,2025-06-01,6,1,True,2.2
309302,2025-06-01,6,1,True,2.4
309350,2025-06-01,6,1,True,1.8
308732,2025-06-01,6,1,True,2.4
508923,2025-06-01,6,1,True,2.3
309301,2025-06-01,6,1,True,0.6
309279,2025-06-01,6,1,True,1.6
309310,2025-06-01,6,1,True,3.6
308811,2025-06-01,6,1,True,0.0
308890,2025-06-01,6,1,True,1.9
502292,2025-06-01,6,1,True,2.3
309316,2025-06-01,6,1,True,1.5
308899,2025-06-01,6,1,True,3.7
188200,2025-06-01,6,1,True,1.0
309311,2025-06-01,6,1,True,3.4
308812,2025-06-01,6,1,True,0.3
502295,2025-06-01,6,1,True,3.5
309312,2025-06-01,6,1,True,2.0
309315,2025-06-01,6,1,True,3.3
309303,2025-06-01,6,1,True,10.2
309349,2025-06-01,6,1,True,3.6
308900,2025-06-01,6,1,True,0.2
308678,2025-06-01,6,1,True,1.8
309317,2025-06-01,6,1,True,11.2
103610,2025-06-01,6,1,True,0.6
308813,2025-06-01,6,1,True,2.3
309304,2025-06-01,6,1,True,2.6
308898,2025-06-01,6,1,True,8.6
309313,2025-06-01,6,1,True,4.1
308896,2025-06-01,6,1,True,2.0
309347,2025-06-01,6,1,True,1.9
309345,2025-06-01,6,1,True,2.0
309348,2025-06-01,6,1,True,3.4
309346,2025-06-01,6,1,True,0.0
308917,2025-06-01,6,1,True,1.3
309305,2025-06-01,6,1,True,3.5
309314,2025-06-01,6,1,True,0.9
309344,2025-06-01,6,1,True,2.6
308662,2025-06-01,6,1,True,2.7
308733,2025-06-01,6,1,True,3.7
308888,2025-06-01,6,1,True,1.6
309343,2025-06-01,6,1,True,3.9
309342,2025-06-01,6,1,True,2.1
309341,2025-06-01,6,1,True,2.9
308795,2025-06-01,6,1,True,4.8
309306,2025-06-01,6,1,True,2.8
308904,2025-06-01,6,1,True,1.5
508925,2025-06-01,6,1,True,3.4
308921,2025-06-01,6,1,True,0.8
309339,2025-06-01,6,1,True,2.4
311451,2025-06-01,6,1,True,3.4
308885,2025-06-01,6,1,True,3.4
309338,2025-06-01,6,1,True,2.2
309337,2025-06-01,6,1,True,2.6
309336,2025-06-01,6,1,True,1.5
309340,2025-06-01,6,1,True,2.6
308920,2025-06-01,6,1,True,1.1
309186,2025-06-01,6,1,True,0.9
309335,2025-06-01,6,1,True,3.2
308886,2025-06-01,6,1,True,1.5
309334,2025-06-01,6,1,True,2.9
308897,2025-06-01,6,1,True,1.8
308679,2025-06-01,6,1,True,2.4
311454,2025-06-01,6,1,True,1.8
309333,2025-06-01,6,1,True,3.0
103603,2025-06-01,6,1,True,1.5
309318,2025-06-01,6,1,True,0.1
309332,2025-06-01,6,1,True,3.5
103604,2025-06-01,6,1,True,1.6
309076,2025-06-01,6,1,True,3.0
311452,2025-06-01,6,1,True,1.1
309185,2025-06-01,6,1,True,2.2
311453,2025-06-01,6,1,True,1.4
309330,2025-06-01,6,1,True,3.0
309329,2025-06-01,6,1,True,2.7
103615,2025-06-01,6,1,True,0.9
308918,2025-06-01,6,1,True,1.4
309331,2025-06-01,6,1,True,1.8
308895,2025-06-01,6,1,True,0.8
309148,2025-06-01,6,1,True,0.8
308894,2025-06-01,6,1,True,0.3
309149,2025-06-01,6,1,True,1.7
309158,2025-06-01,6,1,True,0.2
508924,2025-06-01,6,1,True,3.2
309352,2025-06-01,6,1,True,2.5
308893,2025-06-01,6,1,True,4.0
308661,2025-06-01,6,1,True,4.1
308919,2025-06-01,6,1,True,1.3
309150,2025-06-01,6,1,True,0.6
309267,2025-06-01,6,2,False,3.6
309268,2025-06-01,6,2,False,0.8
309097,2025-06-01,6,2,False,1.4
309099,2025-06-01,6,2,False,2.6
309270,2025-06-01,6,2,False,3.3
103614,2025-06-01,6,2,False,2.7
309269,2025-06-01,6,2,False,1.8
309266,2025-06-01,6,2,False,0.9
103746,2025-06-01,6,2,False,1.3
309098,2025-06-01,6,2,False,1.1
309271,2025-06-01,6,2,False,1.7
309272,2025-06-01,6,2,False,1.2
309319,2025-06-01,6,2,False,0.7
472508,2025-06-01,6,2,False,3.5
309273,2025-06-01,6,2,False,0.6
308804,2025-06-01,6,2,False,2.2
308757,2025-06-01,6,2,False,3.6
309293,2025-06-01,6,2,False,1.5
309294,2025-06-01,6,2,False,2.1
308805,2025-06-01,6,2,False,4.4
309295,2025-06-01,6,2,False,1.5
309296,2025-06-01,6,2,False,2.5
103606,2025-06-01,6,2,False,1.7
308806,2025-06-01,6,2,False,3.1
309320,2025-06-01,6,2,False,3.8
308809,2025-06-01,6,2,False,1.8
103613,2025-06-01,6,2,False,1.8
308803,2025-06-01,6,2,False,2.5
103616,2025-06-01,6,2,False,2.2
309189,2025-06-01,6,2,False,1.4
173082,2025-06-01,6,2,False,1.4
309297,2025-06-01,6,2,False,0.9
103612,2025-06-01,6,2,False,3.1
107668,2025-06-01,6,2,False,4.7
308799,2025-06-01,6,2,False,2.2
308800,2025-06-01,6,2,False,2.9
308801,2025-06-01,6,2,False,2.0
308802,2025-06-01,6,2,False,2.3
309274,2025-06-01,6,2,False,2.0
308810,2025-06-01,6,2,False,2.7
103609,2025-06-01,6,2,False,2.4
103611,2025-06-01,6,2,False,1.3
308731,2025-06-01,6,2,False,0.3
309351,2025-06-01,6,2,False,1.4
308891,2025-06-01,6,2,False,5.0
309299,2025-06-01,6,2,False,0.0
308807,2025-06-01,6,2,False,0.0
309285,2025-06-01,6,2,False,0.5
308808,2025-06-01,6,2,False,0.8
309283,2025-06-01,6,2,False,0.5
308734,2025-06-01,6,2,False,2.1
309278,2025-06-01,6,2,False,3.1
309220,2025-06-01,6,2,False,1.9
308758,2025-06-01,6,2,False,0.8
308663,2025-06-01,6,2,False,0.0
309190,2025-06-01,6,2,False,3.8
309300,2025-06-01,6,2,False,2.1
308798,2025-06-01,6,2,False,1.1
308903,2025-06-01,6,2,False,2.3
308923,2025-06-01,6,2,False,1.8
309188,2025-06-01,6,2,False,2.9
309187,2025-06-01,6,2,False,2.0
309298,2025-06-01,6,2,False,2.5
309281,2025-06-01,6,2,False,1.6
308922,2025-06-01,6,2,False,0.5
103607,2025-06-01,6,2,False,5.0
309309,2025-06-01,6,2,False,1.1
309328,2025-06-01,6,2,False,4.1
309277,2025-06-01,6,2,False,0.8
308889,2025-06-01,6,2,False,4.3
308901,2025-06-01,6,2,False,2.1
309302,2025-06-01,6,2,False,1.6
309350,2025-06-01,6,2,False,1.2
308732,2025-06-01,6,2,False,2.1
508923,2025-06-01,6,2,False,4.1
309301,2025-06-01,6,2,False,0.6
309279,2025-06-01,6,2,False,2.5
309310,2025-06-01,6,2,False,4.2
308811,2025-06-01,6,2,False,0.7
308890,2025-06-01,6,2,False,0.8
502292,2025-06-01,6,2,False,0.8
309316,2025-06-01,6,2,False,2.6
308899,2025-06-01,6,2,False,2.4
188200,2025-06-01,6,2,False,4.8
309311,2025-06-01,6,2,False,1.6
308812,2025-06-01,6,2,False,0.0
502295,2025-06-01,6,2,False,2.1
309312,2025-06-01,6,2,False,1.1
309315,2025-06-01,6,2,False,4.4
309303,2025-06-01,6,2,False,3.0
309349,2025-06-01,6,2,False,1.8
308900,2025-06-01,6,2,False,2.4
308678,2025-06-01,6,2,False,1.6
309317,2025-06-01,6,2,False,3.3
103610,2025-06-01,6,2,False,1.7
308813,2025-06-01,6,2,False,3.2
309304,2025-06-01,6,2,False,0.8
308898,2025-06-01,6,2,False,2.0
309313,2025-06-01,6,2,False,5.0
308896,2025-06-01,6,2,False,1.7
309347,2025-06-01,6,2,False,0.0
309345,2025-06-01,6,2,False,2.5
309348,2025-06-01,6,2,False,3.8
309346,2025-06-01,6,2,False,0.8
308917,2025-06-01,6,2,False,0.0
309305,2025-06-01,6,2,False,1.6
309314,2025-06-01,6,2,False,0.6
309344,2025-06-01,6,2,False,4.1
308662,2025-06-01,6,2,False,0.5
308733,2025-06-01,6,2,False,0.8
308888,2025-06-01,6,2,False,1.8
309343,2025-06-01,6,2,False,1.1
309342,2025-06-01,6,2,False,2.7
309341,2025-06-01,6,2,False,1.7
308795,2025-06-01,6,2,False,2.8
309306,2025-06-01,6,2,False,1.4
308904,2025-06-01,6,2,False,1.5
508925,2025-06-01,6,2,False,3.4
308921,2025-06-01,6,2,False,0.8
309339,2025-06-01,6,2,False,2.4
311451,2025-06-01,6,2,False,3.1
308885,2025-06-01,6,2,False,1.2
309338,2025-06-01,6,2,False,0.0
309337,2025-06-01,6,2,False,1.2
309336,2025-06-01,6,2,False,0.0
309340,2025-06-01,6,2,False,2.1
308920,2025-06-01,6,2,False,1.4
309186,2025-06-01,6,2,False,0.2
309335,2025-06-01,6,2,False,2.6
308886,2025-06-01,6,2,False,2.5
309334,2025-06-01,6,2,False,2.2
308897,2025-06-01,6,2,False,2.0
308679,2025-06-01,6,2,False,0.4
311454,2025-06-01,6,2,False,1.8
309333,2025-06-01,6,2,False,1.3
103603,2025-06-01,6,2,False,0.0
309318,2025-06-01,6,2,False,1.1
309332,2025-06-01,6,2,False,2.2
103604,2025-06-01,6,2,False,1.3
309076,2025-06-01,6,2,False,2.4
311452,2025-06-01,6,2,False,0.0
309185,2025-06-01,6,2,False,3.7
311453,2025-06-01,6,2,False,0.8
309330,2025-06-01,6,2,False,2.4
309329,2025-06-01,6,2,False,2.2
103615,2025-06-01,6,2,False,1.5
308918,2025-06-01,6,2,False,3.2
309331,2025-06-01,6,2,False,0.8
308895,2025-06-01,6,2,False,1.3
309148,2025-06-01,6,2,False,4.3
308894,2025-06-01,6,2,False,0.8
309149,2025-06-01,6,2,False,1.6
309158,2025-06-01,6,2,False,0.0
508924,2025-06-01,6,2,False,1.4
309352,2025-06-01,6,2,False,1.9
308893,2025-06-01,6,2,False,2.7
308661,2025-06-01,6,2,False,3.1
308919,2025-06-01,6,2,False,1.3
309150,2025-06-01,6,2,False,1.6
309267,2025-06-01,6,3,False,2.5
309268,2025-06-01,6,3,False,2.0
309097,2025-06-01,6,3,False,2.7
309099,2025-06-01,6,3,False,1.8
309270,2025-06-01,6,3,False,1.9
103614,2025-06-01,6,3,False,1.0
309269,2025-06-01,6,3,False,0.7
309266,2025-06-01,6,3,False,0.0
103746,2025-06-01,6,3,False,0.7
309098,2025-06-01,6,3,False,0.9
309271,2025-06-01,6,3,False,1.2
309272,2025-06-01,6,3,False,0.0
309319,2025-06-01,6,3,False,0.0
472508,2025-06-01,6,3,False,1.3
309273,2025-06-01,6,3,False,1.1
308804,2025-06-01,6,3,False,3.4
308757,2025-06-01,6,3,False,0.0
309293,2025-06-01,6,3,False,2.8
309294,2025-06-01,6,3,False,2.0
308805,2025-06-01,6,3,False,2.3
309295,2025-06-01,6,3,False,1.3
309296,2025-06-01,6,3,False,1.2
103606,2025-06-01,6,3,False,1.5
308806,2025-06-01,6,3,False,1.7
309320,2025-06-01,6,3,False,1.5
308809,2025-06-01,6,3,False,0.0
103613,2025-06-01,6,3,False,2.4
308803,2025-06-01,6,3,False,1.7
103616,2025-06-01,6,3,False,0.2
309189,2025-06-01,6,3,False,0.8
173082,2025-06-01,6,3,False,1.7
309297,2025-06-01,6,3,False,1.0
103612,2025-06-01,6,3,False,1.6
107668,2025-06-01,6,3,False,3.9
308799,2025-06-01,6,3,False,1.9
308800,2025-06-01,6,3,False,4.6
308801,2025-06-01,6,3,False,1.9
308802,2025-06-01,6,3,False,1.4
309274,2025-06-01,6,3,False,1.8
308810,2025-06-01,6,3,False,1.2
103609,2025-06-01,6,3,False,1.6
103611,2025-06-01,6,3,False,1.7
308731,2025-06-01,6,3,False,2.1
309351,2025-06-01,6,3,False,0.2
308891,2025-06-01,6,3,False,4.6
309299,2025-06-01,6,3,False,2.5
308807,2025-06-01,6,3,False,1.1
309285,2025-06-01,6,3,False,0.9
308808,2025-06-01,6,3,False,1.9
309283,2025-06-01,6,3,False,0.1
308734,2025-06-01,6,3,False,0.0
309278,2025-06-01,6,3,False,1.0
309220,2025-06-01,6,3,False,3.7
308758,2025-06-01,6,3,False,2.6
308663,2025-06-01,6,3,False,2.8
309190,2025-06-01,6,3,False,1.5
309300,2025-06-01,6,3,False,0.1
308798,2025-06-01,6,3,False,1.4
308903,2025-06-01,6,3,False,1.4
308923,2025-06-01,6,3,False,2.2
309188,2025-06-01,6,3,False,0.8
309187,2025-06-01,6,3,False,0.0
309298,2025-06-01,6,3,False,2.2
309281,2025-06-01,6,3,False,2.5
308922,2025-06-01,6,3,False,1.8
103607,2025-06-01,6,3,False,1.8
309309,2025-06-01,6,3,False,1.2
309328,2025-06-01,6,3,False,2.8
309277,2025-06-01,6,3,False,0.1
308889,2025-06-01,6,3,False,1.7
308901,2025-06-01,6,3,False,3.2
309302,2025-06-01,6,3,False,1.2
309350,2025-06-01,6,3,False,1.4
308732,2025-06-01,6,3,False,3.1
508923,2025-06-01,6,3,False,1.8
309301,2025-06-01,6,3,False,1.3
309279,2025-06-01,6,3,False,1.8
309310,2025-06-01,6,3,False,2.0
308811,2025-06-01,6,3,False,2.8
308890,2025-06-01,6,3,False,1.3
502292,2025-06-01,6,3,False,0.8
309316,2025-06-01,6,3,False,1.7
308899,2025-06-01,6,3,False,1.0
188200,2025-06-01,6,3,False,3.4
309311,2025-06-01,6,3,False,1.5
308812,2025-06-01,6,3,False,0.3
502295,2025-06-01,6,3,False,3.0
309312,2025-06-01,6,3,False,1.1
309315,2025-06-01,6,3,False,3.8
309303,2025-06-01,6,3,False,3.2
309349,2025-06-01,6,3,False,3.0
308900,2025-06-01,6,3,False,0.1
308678,2025-06-01,6,3,False,1.1
309317,2025-06-01,6,3,False,2.4
103610,2025-06-01,6,3,False,1.5
308813,2025-06-01,6,3,False,3.5
309304,2025-06-01,6,3,False,1.5
308898,2025-06-01,6,3,False,0.0
309313,2025-06-01,6,3,False,2.1
308896,2025-06-01,6,3,False,2.3
309347,2025-06-01,6,3,False,0.9
309345,2025-06-01,6,3,False,0.0
309348,2025-06-01,6,3,False,3.0
309346,2025-06-01,6,3,False,1.5
308917,2025-06-01,6,3,False,0.4
309305,2025-06-01,6,3,False,1.8
309314,2025-06-01,6,3,False,2.1
309344,2025-06-01,6,3,False,1.5
308662,2025-06-01,6,3,False,1.7
308733,2025-06-01,6,3,False,1.7
308888,2025-06-01,6,3,False,0.6
309343,2025-06-01,6,3,False,0.8
309342,2025-06-01,6,3,False,3.2
309341,2025-06-01,6,3,False,1.4
308795,2025-06-01,6,3,False,2.3
309306,2025-06-01,6,3,False,1.2
308904,2025-06-01,6,3,False,0.5
508925,2025-06-01,6,3,False,3.2
308921,2025-06-01,6,3,False,6.4
309339,2025-06-01,6,3,False,1.6
311451,2025-06-01,6,3,False,2.7
308885,2025-06-01,6,3,False,2.5
309338,2025-06-01,6,3,False,1.9
309337,2025-06-01,6,3,False,2.6
309336,2025-06-01,6,3,False,0.7
309340,2025-06-01,6,3,False,1.4
308920,2025-06-01,6,3,False,0.0
309186,2025-06-01,6,3,False,0.2
309335,2025-06-01,6,3,False,0.2
308886,2025-06-01,6,3,False,0.6
309334,2025-06-01,6,3,False,2.9
308897,2025-06-01,6,3,False,1.4
308679,2025-06-01,6,3,False,2.4
311454,2025-06-01,6,3,False,3.8
309333,2025-06-01,6,3,False,2.6
103603,2025-06-01,6,3,False,0.3
309318,2025-06-01,6,3,False,1.9
309332,2025-06-01,6,3,False,2.3
103604,2025-06-01,6,3,False,2.8
309076,2025-06-01,6,3,False,3.8
311452,2025-06-01,6,3,False,1.0
309185,2025-06-01,6,3,False,2.2
311453,2025-06-01,6,3,False,3.0
309330,2025-06-01,6,3,False,2.5
309329,2025-06-01,6,3,False,3.1
103615,2025-06-01,6,3,False,2.4
308918,2025-06-01,6,3,False,1.9
309331,2025-06-01,6,3,False,2.3
308895,2025-06-01,6,3,False,2.6
309148,2025-06-01,6,3,False,2.6
308894,2025-06-01,6,3,False,0.3
309149,2025-06-01,6,3,False,1.0
309158,2025-06-01,6,3,False,0.9
508924,2025-06-01,6,3,False,2.2
309352,2025-06-01,6,3,False,4.4
308893,2025-06-01,6,3,False,1.5
308661,2025-06-01,6,3,False,2.4
308919,2025-06-01,6,3,False,0.9
309150,2025-06-01,6,3,False,0.0
309267,2025-06-01,6,4,False,1.9
309268,2025-06-01,6,4,False,1.1
309097,2025-06-01,6,4,False,2.8
309099,2025-06-01,6,4,False,1.4
309270,2025-06-01,6,4,False,1.6
103614,2025-06-01,6,4,False,1.1
309269,2025-06-01,6,4,False,2.9
309266,2025-06-01,6,4,False,2.1
103746,2025-06-01,6,4,False,1.2
309098,2025-06-01,6,4,False,0.0
309271,2025-06-01,6,4,False,2.3
309272,2025-06-01,6,4,False,1.4
309319,2025-06-01,6,4,False,1.9
472508,2025-06-01,6,4,False,1.7
309273,2025-06-01,6,4,False,1.4
308804,2025-06-01,6,4,False,4.6
308757,2025-06-01,6,4,False,1.8
309293,2025-06-01,6,4,False,2.5
309294,2025-06-01,6,4,False,1.3
308805,2025-06-01,6,4,False,5.2
309295,2025-06-01,6,4,False,2.2
309296,2025-06-01,6,4,False,0.9
103606,2025-06-01,6,4,False,1.6
308806,2025-06-01,6,4,False,4.0
309320,2025-06-01,6,4,False,2.7
308809,2025-06-01,6,4,False,5.7
103613,2025-06-01,6,4,False,5.6
308803,2025-06-01,6,4,False,1.2
103616,2025-06-01,6,4,False,1.0
309189,2025-06-01,6,4,False,0.0
173082,2025-06-01,6,4,False,0.0
309297,2025-06-01,6,4,False,2.3
103612,2025-06-01,6,4,False,3.7
107668,2025-06-01,6,4,False,1.9
308799,2025-06-01,6,4,False,4.2
308800,2025-06-01,6,4,False,1.1
308801,2025-06-01,6,4,False,3.2
308802,2025-06-01,6,4,False,4.0
309274,2025-06-01,6,4,False,1.9
308810,2025-06-01,6,4,False,3.3
103609,2025-06-01,6,4,False,3.4
103611,2025-06-01,6,4,False,1.3
308731,2025-06-01,6,4,False,0.0
309351,2025-06-01,6,4,False,1.8
308891,2025-06-01,6,4,False,1.7
309299,2025-06-01,6,4,False,1.8
308807,2025-06-01,6,4,False,0.9
309285,2025-06-01,6,4,False,1.5
308808,2025-06-01,6,4,False,1.7
309283,2025-06-01,6,4,False,0.9
308734,2025-06-01,6,4,False,2.2
309278,2025-06-01,6,4,False,0.0
309220,2025-06-01,6,4,False,0.7
308758,2025-06-01,6,4,False,2.9
308663,2025-06-01,6,4,False,1.3
309190,2025-06-01,6,4,False,0.3
309300,2025-06-01,6,4,False,0.7
308798,2025-06-01,6,4,False,0.0
308903,2025-06-01,6,4,False,2.7
308923,2025-06-01,6,4,False,1.5
309188,2025-06-01,6,4,False,2.4
